,Steering,Throttle,Brake,Gear,Objects
174,0.0511289,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17698.3,', '14408.2,', '3.37181)', 'Rotation', '(-0.0605469,', '0.0236256,', '119.308)'], ['Id:', '449', 'Location:', '(17967.9,', '13928.6,', '283.145)', 'Rotation', '(-0.0626756,', '-14.9764,', '119.324)'], ['Id:', '450', 'Location:', '(19568,', '12372.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568,', '12372.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
175,0.0455578,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17669.3,', '14456.9,', '3.37394)', 'Rotation', '(-0.0511475,', '0.0211736,', '119.885)'], ['Id:', '449', 'Location:', '(17943.6,', '13980.1,', '283.171)', 'Rotation', '(-0.0529469,', '-14.9788,', '119.898)'], ['Id:', '450', 'Location:', '(19568.1,', '12371.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.1,', '12371.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
176,0.0422334,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17639.5,', '14505.9,', '3.37557)', 'Rotation', '(-0.0449219,', '0.0192953,', '120.42)'], ['Id:', '449', 'Location:', '(17918.2,', '14031.7,', '283.19)', 'Rotation', '(-0.0465035,', '-14.9807,', '120.432)'], ['Id:', '450', 'Location:', '(19568.1,', '12371.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.1,', '12371.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
177,0.0385464,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17609.1,', '14555.2,', '3.37671)', 'Rotation', '(-0.039856,', '0.0179839,', '120.917)'], ['Id:', '449', 'Location:', '(17891.9,', '14083.4,', '283.204)', 'Rotation', '(-0.0412588,', '-14.982,', '120.927)'], ['Id:', '450', 'Location:', '(19568.2,', '12371.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.2,', '12371.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
178,0.0342726,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17578.1,', '14604.7,', '3.37749)', 'Rotation', '(-0.0347595,', '0.0170823,', '121.366)'], ['Id:', '449', 'Location:', '(17864.6,', '14135.1,', '283.213)', 'Rotation', '(-0.035983,', '-14.9829,', '121.375)'], ['Id:', '450', 'Location:', '(19568.2,', '12371.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.2,', '12371.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
179,0.0296879,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17546.6,', '14654.6,', '3.37802)', 'Rotation', '(-0.0296326,', '0.0164676,', '121.763)'], ['Id:', '449', 'Location:', '(17836.2,', '14186.9,', '283.22)', 'Rotation', '(-0.0306749,', '-14.9835,', '121.771)'], ['Id:', '450', 'Location:', '(19568.2,', '12371.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.2,', '12371.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
180,0.0250686,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17514.5,', '14704.7,', '3.3784)', 'Rotation', '(-0.0245972,', '0.0160373,', '122.104)'], ['Id:', '449', 'Location:', '(17806.9,', '14238.8,', '283.224)', 'Rotation', '(-0.0254634,', '-14.984,', '122.111)'], ['Id:', '450', 'Location:', '(19568.3,', '12371.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.3,', '12371.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
181,0.0204266,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17482,', '14755.1,', '3.37867)', 'Rotation', '(-0.0196228,', '0.0157094,', '122.388)'], ['Id:', '449', 'Location:', '(17776.7,', '14290.6,', '283.228)', 'Rotation', '(-0.0203134,', '-14.9843,', '122.394)'], ['Id:', '450', 'Location:', '(19568.3,', '12371.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.3,', '12371.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
182,0.0159136,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17449.1,', '14805.8,', '3.3789)', 'Rotation', '(-0.014801,', '0.0154499,', '122.616)'], ['Id:', '449', 'Location:', '(17745.7,', '14342.6,', '283.231)', 'Rotation', '(-0.0153229,', '-14.9845,', '122.62)'], ['Id:', '450', 'Location:', '(19568.3,', '12371.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.3,', '12371.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
183,0.0115821,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17415.9,', '14857,', '3.3791)', 'Rotation', '(-0.0101013,', '0.0152245,', '122.788)'], ['Id:', '449', 'Location:', '(17713.8,', '14394.6,', '283.233)', 'Rotation', '(-0.010457,', '-14.9848,', '122.79)'], ['Id:', '450', 'Location:', '(19568.4,', '12371,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.4,', '12371,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
184,0.00758692,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17382.4,', '14908.5,', '3.37929)', 'Rotation', '(-0.00576782,', '0.0150128,', '122.906)'], ['Id:', '449', 'Location:', '(17681.2,', '14446.6,', '283.235)', 'Rotation', '(-0.00597115,', '-14.985,', '122.908)'], ['Id:', '450', 'Location:', '(19568.4,', '12370.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.4,', '12370.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
185,0.0219044,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17348.2,', '14960.1,', '3.37956)', 'Rotation', '(-0.0252991,', '0.0146849,', '123.142)'], ['Id:', '449', 'Location:', '(17649.1,', '14499.6,', '283.239)', 'Rotation', '(-0.0261906,', '-14.9853,', '123.149)'], ['Id:', '450', 'Location:', '(19568.4,', '12370.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.4,', '12370.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
186,0.0598886,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17312.9,', '15011.4,', '3.38047)', 'Rotation', '(-0.0761108,', '0.0136809,', '123.762)'], ['Id:', '449', 'Location:', '(17618.9,', '14554.3,', '283.249)', 'Rotation', '(-0.0787904,', '-14.9863,', '123.783)'], ['Id:', '450', 'Location:', '(19568.5,', '12370.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.5,', '12370.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
187,0.051734,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17276.5,', '15062.5,', '3.3806)', 'Rotation', '(-0.0707702,', '0.0135033,', '124.478)'], ['Id:', '449', 'Location:', '(17588.2,', '14609.3,', '283.251)', 'Rotation', '(-0.073262,', '-14.9865,', '124.497)'], ['Id:', '450', 'Location:', '(19568.5,', '12370.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.5,', '12370.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
188,0.0449375,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17239.4,', '15113.7,', '3.38058)', 'Rotation', '(-0.0588684,', '0.0135306,', '125.117)'], ['Id:', '449', 'Location:', '(17556.1,', '14663.9,', '283.251)', 'Rotation', '(-0.0609409,', '-14.9865,', '125.133)'], ['Id:', '450', 'Location:', '(19568.5,', '12370.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.5,', '12370.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
189,0.0400499,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17201.6,', '15164.9,', '3.3806)', 'Rotation', '(-0.0505981,', '0.0135169,', '125.687)'], ['Id:', '449', 'Location:', '(17522.7,', '14718.3,', '283.251)', 'Rotation', '(-0.0523796,', '-14.9865,', '125.701)'], ['Id:', '450', 'Location:', '(19568.6,', '12370.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.6,', '12370.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
190,0.0347724,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17163.2,', '15216.2,', '3.38065)', 'Rotation', '(-0.0431213,', '0.0134623,', '126.191)'], ['Id:', '449', 'Location:', '(17488.2,', '14772.4,', '283.251)', 'Rotation', '(-0.0446399,', '-14.9865,', '126.202)'], ['Id:', '450', 'Location:', '(19568.6,', '12370.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.6,', '12370.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
191,0.029131,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17124.3,', '15267.6,', '3.38069)', 'Rotation', '(-0.0356445,', '0.0134008,', '126.622)'], ['Id:', '449', 'Location:', '(17452.5,', '14826.3,', '283.252)', 'Rotation', '(-0.0368997,', '-14.9866,', '126.631)'], ['Id:', '450', 'Location:', '(19568.6,', '12370.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.6,', '12370.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
192,0.0236261,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17084.8,', '15319.2,', '3.38074)', 'Rotation', '(-0.0285034,', '0.013312,', '126.979)'], ['Id:', '449', 'Location:', '(17415.8,', '14879.9,', '283.253)', 'Rotation', '(-0.0295073,', '-14.9867,', '126.986)'], ['Id:', '450', 'Location:', '(19568.6,', '12370,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.6,', '12370,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
193,0.0182398,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17044.9,', '15371,', '3.38084)', 'Rotation', '(-0.0215759,', '0.0132164,', '127.262)'], ['Id:', '449', 'Location:', '(17378.1,', '14933.3,', '283.254)', 'Rotation', '(-0.0223354,', '-14.9868,', '127.268)'], ['Id:', '450', 'Location:', '(19568.7,', '12369.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.7,', '12369.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
194,0.0131851,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(17004.7,', '15423,', '3.38094)', 'Rotation', '(-0.0151062,', '0.0131003,', '127.474)'], ['Id:', '449', 'Location:', '(17339.4,', '14986.5,', '283.255)', 'Rotation', '(-0.0156382,', '-14.9869,', '127.478)'], ['Id:', '450', 'Location:', '(19568.7,', '12369.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.7,', '12369.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
195,0.00852699,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16964.1,', '15475.3,', '3.38105)', 'Rotation', '(-0.00909424,', '0.0129637,', '127.62)'], ['Id:', '449', 'Location:', '(17299.9,', '15039.6,', '283.257)', 'Rotation', '(-0.00941464,', '-14.987,', '127.622)'], ['Id:', '450', 'Location:', '(19568.7,', '12369.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.7,', '12369.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
196,0.00442783,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16923.3,', '15527.9,', '3.38116)', 'Rotation', '(-0.00378418,', '0.0128339,', '127.705)'], ['Id:', '449', 'Location:', '(17259.8,', '15092.7,', '283.258)', 'Rotation', '(-0.00391761,', '-14.9872,', '127.706)'], ['Id:', '450', 'Location:', '(19568.8,', '12369.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.8,', '12369.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
197,0.0562811,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16881.4,', '15580,', '3.38219)', 'Rotation', '(-0.0726318,', '0.0117343,', '128.224)'], ['Id:', '449', 'Location:', '(17222,', '15148.1,', '283.269)', 'Rotation', '(-0.0751899,', '-14.9882,', '128.244)'], ['Id:', '450', 'Location:', '(19568.8,', '12369.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.8,', '12369.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
198,0.0583521,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16838.3,', '15631.5,', '3.38248)', 'Rotation', '(-0.0869446,', '0.0113449,', '129.023)'], ['Id:', '449', 'Location:', '(17184.9,', '15204.5,', '283.273)', 'Rotation', '(-0.0900072,', '-14.9886,', '129.046)'], ['Id:', '450', 'Location:', '(19568.8,', '12369.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.8,', '12369.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
199,0.0482903,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16794.3,', '15682.9,', '3.38238)', 'Rotation', '(-0.0727844,', '0.0114406,', '129.764)'], ['Id:', '449', 'Location:', '(17146.4,', '15260.3,', '283.272)', 'Rotation', '(-0.0753482,', '-14.9885,', '129.783)'], ['Id:', '450', 'Location:', '(19568.9,', '12369.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.9,', '12369.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
200,0.0417357,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16749.6,', '15734.1,', '3.3823)', 'Rotation', '(-0.0609436,', '0.0115362,', '130.405)'], ['Id:', '449', 'Location:', '(17106.4,', '15315.4,', '283.271)', 'Rotation', '(-0.0630901,', '-14.9884,', '130.422)'], ['Id:', '450', 'Location:', '(19568.9,', '12369.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.9,', '12369.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
201,0.0355131,0.5,0,2,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(16704.3,', '15785.2,', '3.38228)', 'Rotation', '(-0.0510254,', '0.0115772,', '130.958)'], ['Id:', '449', 'Location:', '(17065,', '15370,', '283.271)', 'Rotation', '(-0.0528225,', '-14.9884,', '130.972)'], ['Id:', '450', 'Location:', '(19568.9,', '12369,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19568.9,', '12369,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
